client_id,date,cost,voucher,client_feedback
22647,2023-04-07,194.35,10PCT,Accurate product dimensions helped me visualize the size.
22648,2022-10-06,197.57,NO,
22648,2022-10-12,270.17,NO,
22648,2023-01-06,176.54,NO,Accurate product dimensions helped me visualize the size.
22648,2023-02-14,262.1,5PCT,
22648,2023-12-08,89.18,NO,
22648,2023-12-20,71.5,10PCT,
22649,2022-02-21,62.27,NO,
22649,2022-04-07,116.2,NO,The recommended products feature was surprisingly on point.
22649,2022-05-09,16.75,NO,Product arrived well-packaged and in perfect condition.
22649,2022-10-07,69.62,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
22649,2022-10-24,195.96,NO,"The website loads quickly, even during peak traffic times."
22649,2023-08-12,299.33,10PCT,
22649,2023-10-30,266.73,10PCT,
22649,2023-11-03,284.96,10PCT,
22650,2022-06-25,13.85,NO,The loyalty program offers fantastic perks and discounts.
22650,2022-08-06,28.38,5PCT,
22650,2022-08-23,160.1,10PCT,
22650,2023-01-26,92.2,NO,
22650,2023-06-09,160.0,NO,
22651,2022-02-08,108.09,NO,Impressive variety of payment options cater to different preferences.
22651,2023-07-04,261.92,10PCT,"The product was exactly as described, no misleading information."
22651,2023-07-07,45.08,5PCT,
22651,2023-07-28,96.63,NO,
22652,2022-01-05,172.42,20PCT,
22652,2022-03-22,123.97,5PCT,The website's search functionality made finding specific items easy.
22652,2022-05-10,168.99,5PCT,
22652,2022-07-26,263.01,NO,The website layout made finding what I needed a breeze.
22652,2023-02-06,93.1,NO,The online community and forums are a great resource for product recommendations.
22652,2023-04-04,93.39,NO,
22653,2022-01-09,35.58,20PCT,
22653,2022-02-08,88.97,NO,
22653,2022-03-06,110.44,20PCT,"Prompt response from customer support, answered my queries effectively."
22653,2023-02-01,249.46,NO,Real-time customer support chat helped me resolve a query instantly.
22653,2023-04-18,104.96,5PCT,
22653,2023-05-27,272.96,NO,The reviews were helpful in making my purchase decision.
22653,2023-12-23,192.36,NO,
22654,2023-01-06,27.24,NO,
22654,2023-11-02,25.45,NO,
22655,2022-07-04,137.55,5PCT,
22655,2022-07-15,111.52,10PCT,The online reviews were accurate; the product lived up to the hype.
22655,2022-12-28,127.89,20PCT,
22655,2023-05-22,95.6,10PCT,
22655,2023-10-13,152.72,5PCT,
22655,2023-11-17,218.67,NO,
22656,2022-03-31,211.25,5PCT,
22657,2022-04-18,107.08,10PCT,
22657,2022-08-07,27.39,20PCT,
22657,2022-11-30,212.64,NO,"Constant updates on the shipping status, appreciated the communication."
22657,2023-04-16,208.73,NO,"The tracking system was accurate, knew exactly when my package would arrive."
22657,2023-06-05,263.72,NO,Efficient order confirmation and dispatch notifications.
22657,2023-12-29,115.83,NO,
22658,2022-02-24,46.24,NO,
22658,2022-03-09,57.69,10PCT,
22658,2022-08-09,75.04,5PCT,"Easy checkout process, very user-friendly."
22658,2022-09-22,32.98,5PCT,
22658,2022-12-06,175.49,NO,"The product was exactly as described, no misleading information."
22658,2023-02-05,187.38,NO,
22658,2023-07-25,124.73,20PCT,
22659,2022-06-08,59.51,20PCT,
22659,2022-11-10,278.33,NO,Impressed with the range of payment options available.
22659,2023-02-23,280.08,NO,
22659,2023-08-03,129.41,NO,The loyalty program offers fantastic perks and discounts.
22660,2023-10-09,209.04,5PCT,"The tracking system was accurate, knew exactly when my package would arrive."
22661,2022-02-24,146.45,10PCT,
22661,2022-03-12,27.97,5PCT,
22662,2022-03-08,224.46,NO,
22662,2022-08-29,155.49,NO,"Prompt response from customer support, answered my queries effectively."
22662,2023-01-26,297.27,NO,
22662,2023-05-05,173.38,NO,
22662,2023-09-04,296.63,NO,
22662,2023-11-11,64.55,10PCT,
22663,2022-05-08,270.02,5PCT,
22663,2022-07-05,174.91,NO,
22663,2022-07-14,155.24,NO,The online reviews were accurate; the product lived up to the hype.
22663,2022-08-25,161.62,20PCT,The virtual try-on feature for glasses was surprisingly accurate.
22663,2023-01-31,60.58,NO,
22663,2023-08-10,252.78,10PCT,
22663,2023-11-03,206.34,NO,
22663,2023-12-12,241.87,5PCT,
22664,2022-03-22,71.37,NO,
22664,2022-07-11,255.59,NO,
22664,2022-09-07,226.6,NO,
22664,2022-11-07,90.59,NO,
22664,2022-11-10,191.51,NO,
22664,2022-11-22,55.64,NO,
22664,2023-01-26,205.28,20PCT,The live chat feature was helpful for quick inquiries.
22664,2023-11-20,31.26,NO,
22664,2023-12-31,238.12,NO,"Received exactly what I ordered, no surprises."
22665,2022-04-28,19.41,10PCT,"Constant updates on the shipping status, appreciated the communication."
22665,2022-05-16,108.85,10PCT,
22665,2022-10-06,224.1,NO,
22665,2022-12-03,271.4,NO,
22665,2023-05-14,226.78,NO,"Impressive selection of products, found exactly what I was looking for."
22665,2023-05-17,274.61,NO,
22665,2023-08-17,187.86,5PCT,
22665,2023-11-25,59.95,5PCT,
22665,2023-12-01,118.68,NO,
22666,2022-01-10,37.63,NO,"Impressive selection of products, found exactly what I was looking for."
22666,2022-03-08,284.85,NO,"Super fast shipping, got my order within two days!"
22666,2022-06-03,278.79,NO,
22666,2022-07-27,94.17,NO,The recommended products feature was surprisingly on point.
22666,2022-08-13,60.54,NO,
22667,2022-08-25,16.53,NO,"Love the personalized packaging, adds a nice touch."
22667,2022-10-22,136.83,NO,The live chat feature was helpful for quick inquiries.
22667,2023-02-05,259.59,NO,
22667,2023-03-02,234.84,NO,
22667,2023-04-12,16.85,NO,Detailed FAQs on the website answered most of my questions.
22668,2022-01-06,259.89,NO,Detailed product descriptions helped me make an informed choice.
22668,2022-01-06,223.97,20PCT,
22668,2022-04-11,197.37,NO,
22668,2022-05-04,152.42,5PCT,
22668,2022-07-20,93.41,NO,"Easy checkout process, very user-friendly."
22668,2023-01-29,293.84,NO,
22668,2023-02-13,33.45,NO,
22668,2023-04-02,159.69,NO,The loyalty program offers fantastic perks and discounts.
22668,2023-04-24,189.49,5PCT,"The sizing guide was accurate, and my clothes fit perfectly."
22669,2022-02-26,28.45,5PCT,The online reviews were accurate; the product lived up to the hype.
22669,2022-03-01,214.14,NO,
22669,2022-12-06,181.18,5PCT,The loyalty program rewards are genuinely valuable.
22669,2023-02-06,136.83,NO,
22670,2022-02-17,146.16,5PCT,Regular email updates on upcoming sales and promotions.
22670,2022-03-28,75.97,NO,
22670,2022-03-31,262.81,NO,
22670,2022-05-27,299.74,5PCT,The product quality exceeded my expectations!
22670,2023-02-23,295.39,NO,
22670,2023-12-02,28.38,5PCT,
22671,2022-08-07,225.72,NO,The mobile app is user-friendly and convenient for shopping on the go.
22671,2022-10-23,266.58,NO,
22671,2022-12-04,152.99,NO,
22671,2022-12-25,71.15,NO,
22671,2023-02-28,215.71,NO,
22671,2023-04-16,19.04,NO,
22671,2023-05-29,274.93,10PCT,
22672,2023-05-26,194.38,5PCT,
22673,2022-01-16,260.61,NO,
22673,2022-05-26,280.38,20PCT,The online community and forums are a great resource for product recommendations.
22673,2023-02-13,156.58,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
22673,2023-03-06,297.77,NO,
22673,2023-08-22,23.4,NO,Detailed product descriptions helped me make an informed choice.
22673,2023-10-06,65.19,10PCT,
22673,2023-11-24,207.86,NO,I appreciated the eco-friendly packaging choice.
22674,2022-04-11,11.6,NO,The checkout process is streamlined; it took just a few minutes.
22674,2022-11-17,117.87,5PCT,The mobile app is user-friendly and convenient for shopping on the go.
22674,2022-12-29,257.81,NO,
22674,2023-09-26,38.37,NO,
22674,2023-11-18,281.77,5PCT,The sizing chart was spot-on; my shoes fit perfectly.
22674,2023-12-13,171.14,NO,"Love the 'buy now, pay later' option, makes budgeting easier."
22675,2022-01-14,80.31,NO,
22675,2022-01-16,283.77,NO,"Secure payment gateway, felt confident entering my details."
22675,2022-05-10,189.79,5PCT,
22675,2023-04-08,253.46,NO,
22676,2022-03-04,134.95,NO,
22676,2022-04-14,119.7,5PCT,
22676,2023-02-24,234.9,NO,
22676,2023-07-04,251.02,NO,
22677,2022-01-18,187.28,10PCT,Impressed with the range of payment options available.
22677,2022-03-26,168.44,NO,
22677,2023-10-05,15.62,NO,
22677,2023-11-26,45.76,NO,
22678,2022-01-01,33.71,NO,
22678,2022-01-19,298.78,20PCT,
22678,2022-03-04,132.79,5PCT,
22678,2022-06-26,162.8,NO,
22678,2022-08-09,280.71,5PCT,"Great deals during the sale, I stocked up on essentials."
22678,2022-09-24,102.42,NO,
22678,2022-10-05,263.64,NO,
22678,2022-12-06,90.92,10PCT,
22679,2022-06-09,103.62,NO,
22679,2023-01-14,275.46,10PCT,"The website loads quickly, even during peak traffic times."
22679,2023-04-17,121.77,NO,
22679,2023-12-22,175.3,NO,
22680,2022-05-12,137.16,10PCT,
22680,2022-10-17,151.8,NO,
22680,2023-01-03,197.49,10PCT,
22680,2023-09-25,176.33,NO,The virtual try-on feature for glasses was surprisingly accurate.
22681,2022-10-14,70.36,NO,The loyalty program rewards are genuinely valuable.
22681,2023-01-31,259.73,NO,"Super fast shipping, got my order within two days!"
22681,2023-02-06,73.56,20PCT,Impressed with the range of payment options available.
22681,2023-08-11,84.0,10PCT,The sizing chart was spot-on; my shoes fit perfectly.
22681,2023-10-26,5.67,NO,Detailed FAQs on the website answered most of my questions.
22682,2022-06-22,263.13,NO,
22682,2022-10-03,254.84,NO,
22682,2023-04-07,222.45,NO,"Great customer service, resolved my issue quickly."
22682,2023-04-12,188.77,10PCT,
22682,2023-07-26,298.35,20PCT,"Love the personalized packaging, adds a nice touch."
22683,2022-02-23,103.79,NO,
22683,2022-03-10,197.44,5PCT,
22683,2022-03-11,18.89,5PCT,Regular email updates on upcoming sales and promotions.
22683,2022-08-13,8.56,10PCT,
22683,2022-11-10,246.05,10PCT,
22683,2023-01-09,3.01,5PCT,
22683,2023-10-14,51.76,20PCT,The recommended products feature was surprisingly on point.
22683,2023-12-15,104.76,NO,
22684,2022-05-21,160.42,NO,Real-time customer support chat helped me resolve a query instantly.
22684,2023-12-03,279.02,5PCT,
22685,2023-08-14,79.72,10PCT,
22686,2023-01-18,207.13,NO,
22686,2023-09-30,182.69,20PCT,Regular email updates on upcoming sales and promotions.
22687,2022-02-11,86.69,NO,
22687,2022-03-09,117.63,NO,
22687,2022-04-13,179.51,10PCT,
22687,2022-05-06,137.21,NO,"Great deals during the sale, I stocked up on essentials."
22687,2022-05-12,22.0,5PCT,
22687,2022-08-18,22.02,5PCT,
22687,2023-02-22,9.36,NO,
22687,2023-05-20,213.97,10PCT,
22687,2023-12-14,297.28,10PCT,The product quality exceeded my expectations!
22688,2022-07-11,31.79,5PCT,The website layout made finding what I needed a breeze.
22688,2022-12-02,17.01,10PCT,Impressive variety of payment options cater to different preferences.
22688,2023-09-28,262.33,10PCT,Real-time customer support chat helped me resolve a query instantly.
22689,2022-06-03,157.19,NO,
22689,2022-10-08,238.27,NO,
22689,2023-04-30,217.4,5PCT,The 'save for later' feature made it easy to manage my shopping cart.
22689,2023-07-19,255.03,5PCT,
22689,2023-10-20,123.06,NO,
22690,2022-03-28,9.17,NO,
22690,2022-10-06,81.38,NO,The online community and forums are a great resource for product recommendations.
22690,2022-12-15,162.37,NO,"The website loads quickly, even during peak traffic times."
22690,2023-03-15,238.05,NO,The mobile app is user-friendly and convenient for shopping on the go.
22690,2023-03-31,67.52,NO,The website's search functionality made finding specific items easy.
22690,2023-04-04,133.84,NO,The live chat feature was helpful for quick inquiries.
22690,2023-11-07,80.25,NO,
22691,2022-03-18,40.75,NO,"The product was exactly as described, no misleading information."
22691,2023-03-16,77.54,NO,
22691,2023-04-08,179.49,NO,The recommended products feature was surprisingly on point.
22691,2023-05-07,263.07,5PCT,"The tracking system was accurate, knew exactly when my package would arrive."
22691,2023-05-09,262.05,5PCT,
22691,2023-06-14,179.8,NO,
22691,2023-12-28,168.92,NO,
22692,2022-01-20,226.54,10PCT,
22692,2022-03-30,132.0,10PCT,The online community and forums are a great resource for product recommendations.
22692,2022-04-16,114.29,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
22692,2022-06-08,169.37,NO,
22692,2022-08-30,122.79,NO,
22692,2022-10-25,35.87,NO,
22692,2023-08-27,24.42,5PCT,
22692,2023-11-02,287.02,10PCT,
22692,2023-11-22,222.39,NO,The sizing chart was spot-on; my shoes fit perfectly.
22693,2022-01-03,22.68,NO,The return process was hassle-free and straightforward.
22693,2022-03-18,266.48,10PCT,
22693,2022-07-06,135.5,NO,
22693,2022-09-06,235.21,10PCT,
22693,2023-01-05,101.36,5PCT,
22693,2023-06-19,170.29,10PCT,Product arrived well-packaged and in perfect condition.
22693,2023-12-03,164.2,NO,
22694,2022-01-18,110.82,5PCT,Impressed with the range of payment options available.
22694,2022-04-23,73.25,NO,Excellent packaging; my fragile items arrived intact.
22694,2022-08-16,285.44,NO,
22694,2022-12-01,74.42,5PCT,The loyalty program rewards are genuinely valuable.
22694,2023-01-10,254.9,10PCT,
22694,2023-03-04,219.13,10PCT,"Secure payment gateway, felt confident entering my details."
22694,2023-06-22,99.01,NO,
22694,2023-10-07,44.65,20PCT,"The sizing guide was accurate, and my clothes fit perfectly."
22694,2023-12-03,194.93,10PCT,
22695,2022-02-18,136.58,20PCT,
22695,2023-08-29,221.76,NO,"No hidden fees, the total cost was transparent from the beginning."
22696,2022-08-28,150.01,10PCT,"The sizing guide was accurate, and my clothes fit perfectly."
22696,2022-11-08,124.24,NO,The checkout process is streamlined; it took just a few minutes.
22696,2023-08-29,125.21,NO,
22696,2023-09-14,276.34,NO,
22697,2022-03-31,122.61,NO,
22697,2022-04-21,279.98,NO,The reviews were helpful in making my purchase decision.
22697,2022-09-22,139.17,NO,
22697,2023-02-23,43.95,5PCT,
22697,2023-04-18,135.08,NO,The product quality exceeded my expectations!
22697,2023-05-07,7.91,NO,
22697,2023-05-20,33.63,10PCT,
22697,2023-12-20,66.77,20PCT,
22698,2022-03-21,162.49,5PCT,
22698,2022-04-27,190.17,NO,
22698,2022-08-19,74.05,20PCT,
22698,2022-09-15,226.51,NO,The checkout process is streamlined; it took just a few minutes.
22698,2023-04-02,284.89,10PCT,Impressed with the range of payment options available.
22698,2023-05-31,79.38,NO,
22698,2023-10-05,126.75,20PCT,
22699,2022-12-14,266.94,NO,Impressed with the range of payment options available.
22700,2023-06-19,296.94,NO,
22701,2022-01-10,205.66,NO,
22701,2022-08-27,88.13,10PCT,Smooth payment process with multiple options available.
22701,2023-02-12,147.56,5PCT,
22701,2023-10-20,6.83,10PCT,
22701,2023-11-11,132.45,NO,The virtual try-on feature for glasses was surprisingly accurate.
22701,2023-12-04,114.89,NO,
22702,2022-04-18,145.18,NO,
22702,2022-05-08,17.56,NO,"Great deals during the sale, I stocked up on essentials."
22702,2022-06-07,156.81,10PCT,"Received exactly what I ordered, no surprises."
22702,2022-11-04,142.19,10PCT,
22702,2023-01-07,222.37,NO,
22702,2023-02-25,176.98,NO,Impressive variety of payment options cater to different preferences.
22702,2023-03-09,292.75,NO,
22702,2023-07-08,162.12,NO,
22702,2023-09-07,4.52,NO,The mobile app is user-friendly and convenient for shopping on the go.
22703,2022-01-11,144.21,5PCT,"No hidden fees, the total cost was transparent from the beginning."
22703,2022-04-05,9.91,NO,
22703,2022-06-06,205.46,NO,
22703,2022-07-20,82.27,NO,
22703,2022-10-21,116.71,NO,
22703,2023-06-17,40.94,5PCT,
22703,2023-09-23,249.12,NO,
22703,2023-10-03,143.38,NO,
22704,2022-05-26,46.06,NO,Accurate product dimensions helped me visualize the size.
22705,2023-11-23,196.81,10PCT,The hassle-free returns policy gave me confidence in my purchase.
22706,2023-08-09,150.4,NO,"The tracking system was accurate, knew exactly when my package would arrive."
22706,2023-08-14,52.43,NO,
22706,2023-08-23,184.58,NO,
22707,2023-02-02,210.22,NO,The website layout made finding what I needed a breeze.
22707,2023-04-24,65.63,5PCT,Impressive variety of payment options cater to different preferences.
22707,2023-11-30,42.72,NO,Impressive variety of payment options cater to different preferences.
22708,2023-02-07,159.81,NO,
22709,2022-02-24,225.17,10PCT,
22709,2022-04-12,202.86,5PCT,
22709,2022-11-12,25.96,NO,
22709,2023-02-23,215.89,10PCT,
22709,2023-06-29,69.76,5PCT,The website layout made finding what I needed a breeze.
22709,2023-08-18,247.88,NO,
22710,2022-12-08,280.84,NO,The live chat feature was helpful for quick inquiries.
22710,2023-12-06,185.8,5PCT,
22710,2023-12-07,189.27,NO,
22711,2022-01-09,144.63,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
22711,2022-06-11,259.84,5PCT,
22711,2022-09-03,187.92,NO,"No hidden fees, the total cost was transparent from the beginning."
22711,2023-05-16,89.16,NO,Secure and encrypted payment process; my information felt safe.
22711,2023-05-28,252.4,NO,
22711,2023-07-10,259.24,NO,
22711,2023-07-28,231.13,20PCT,
22711,2023-09-06,205.27,NO,
22712,2022-02-09,258.7,NO,"Impressive selection of products, found exactly what I was looking for."
22712,2022-06-21,241.85,NO,
22712,2022-08-13,109.22,NO,Detailed product descriptions helped me make an informed choice.
22712,2022-10-06,159.41,NO,
22712,2023-03-03,190.81,NO,
22712,2023-05-18,148.15,10PCT,"Secure payment gateway, felt confident entering my details."
22712,2023-09-05,67.77,5PCT,
22712,2023-10-13,69.3,NO,"The website loads quickly, even during peak traffic times."
22713,2022-07-30,56.89,NO,
22713,2022-08-20,165.8,NO,
22713,2022-10-28,137.32,5PCT,
22713,2023-06-07,198.05,10PCT,
22713,2023-09-14,93.05,20PCT,
22714,2022-05-07,231.66,10PCT,Product arrived well-packaged and in perfect condition.
22714,2022-07-30,61.58,NO,The sizing chart was spot-on; my shoes fit perfectly.
22714,2022-09-16,15.34,20PCT,
22715,2022-09-15,62.78,NO,
22715,2023-04-17,150.86,10PCT,
22715,2023-12-13,215.43,NO,
22716,2022-07-06,161.93,5PCT,The sizing chart was spot-on; my shoes fit perfectly.
22716,2023-03-22,249.24,NO,The virtual try-on feature for glasses was surprisingly accurate.
22716,2023-04-01,162.95,NO,
22716,2023-06-25,99.43,NO,
22716,2023-07-29,114.0,NO,
22716,2023-10-03,275.25,NO,
22716,2023-11-09,270.96,NO,The online community and forums are a great resource for product recommendations.
22716,2023-11-18,262.69,NO,"Great deals during the sale, I stocked up on essentials."
22716,2023-11-29,170.96,NO,Impressive variety of payment options cater to different preferences.
22717,2023-09-04,96.53,20PCT,
22717,2023-12-11,189.49,NO,
22718,2022-01-09,296.37,$50,
22718,2022-07-29,131.29,20PCT,"Great deals during the sale, I stocked up on essentials."
22718,2022-10-27,118.57,NO,"Received exactly what I ordered, no surprises."
22718,2023-06-12,231.75,10PCT,
22718,2023-11-22,66.56,NO,
22719,2022-03-21,111.52,NO,The loyalty program rewards are genuinely valuable.
22719,2022-05-01,125.32,10PCT,"The website loads quickly, even during peak traffic times."
22719,2022-05-05,107.3,NO,
22719,2023-01-21,30.48,NO,
22720,2022-02-27,111.05,10PCT,
22720,2023-01-14,297.05,10PCT,
22720,2023-07-06,67.21,5PCT,
22720,2023-10-08,5.55,20PCT,
22720,2023-11-07,235.75,5PCT,"The tracking system was accurate, knew exactly when my package would arrive."
22721,2022-02-25,52.31,NO,
22721,2022-10-16,258.89,5PCT,
22721,2023-02-18,18.12,NO,
22721,2023-10-15,215.18,NO,Efficient order confirmation and dispatch notifications.
22722,2022-03-19,85.22,10PCT,"No hidden fees, the total cost was transparent from the beginning."
22722,2023-03-17,22.86,NO,
22723,2022-09-21,84.01,NO,
22723,2023-02-26,15.84,NO,
22724,2023-06-12,68.3,10PCT,
22725,2022-01-14,180.01,5PCT,
22725,2022-02-18,208.23,NO,
22725,2022-04-19,27.99,NO,
22725,2022-10-28,159.59,NO,
22725,2022-12-26,282.06,NO,
22725,2023-03-19,173.12,NO,Detailed product descriptions helped me make an informed choice.
22725,2023-06-22,137.64,NO,
22725,2023-09-10,89.59,NO,
22725,2023-12-22,13.98,NO,
22726,2022-09-02,274.18,NO,
22726,2022-10-05,204.94,NO,
22726,2022-12-07,134.33,NO,
22726,2022-12-30,158.86,5PCT,
22726,2023-03-24,138.85,NO,
22726,2023-11-29,223.52,NO,
22727,2022-05-16,268.6,NO,The checkout process is streamlined; it took just a few minutes.
22727,2022-07-15,257.24,5PCT,
22727,2022-10-07,125.26,NO,The return process was hassle-free and straightforward.
22728,2022-03-26,68.18,10PCT,
22728,2022-06-22,238.65,5PCT,The online community and forums are a great resource for product recommendations.
22728,2023-02-17,256.45,NO,
22728,2023-03-11,76.71,NO,
22728,2023-03-31,281.01,NO,
22728,2023-05-24,248.72,10PCT,
22728,2023-08-29,258.58,NO,"The sizing guide was accurate, and my clothes fit perfectly."
22729,2022-08-18,24.74,20PCT,
22729,2022-09-10,164.2,NO,"Impressive selection of products, found exactly what I was looking for."
22729,2022-11-30,34.38,NO,
22729,2022-12-09,196.58,NO,
22729,2023-03-10,161.33,NO,"Super fast shipping, got my order within two days!"
22729,2023-12-05,149.44,10PCT,
22730,2022-04-15,27.67,NO,Impressive variety of payment options cater to different preferences.
22730,2022-06-29,98.07,20PCT,
22730,2022-09-20,185.24,10PCT,The website's search functionality made finding specific items easy.
22730,2022-10-21,166.61,10PCT,The recommended products feature was surprisingly on point.
22730,2022-10-30,216.72,NO,
22730,2023-02-27,265.47,10PCT,"Love the personalized packaging, adds a nice touch."
22730,2023-07-19,215.94,5PCT,
22731,2022-01-26,126.41,20PCT,
22731,2022-02-06,153.77,NO,
22731,2022-04-03,121.97,NO,
22731,2022-07-27,185.77,NO,
22731,2022-08-11,77.5,NO,"Impressive selection of products, found exactly what I was looking for."
22731,2022-09-15,115.48,NO,
22731,2022-10-30,249.0,10PCT,
22731,2022-11-26,17.27,NO,
22731,2023-09-21,12.9,5PCT,Impressive variety of payment options cater to different preferences.
22732,2023-02-14,233.59,5PCT,
22733,2022-02-12,31.61,NO,
22733,2022-05-25,6.84,NO,The return process was hassle-free and straightforward.
22733,2022-08-20,116.47,20PCT,
22733,2022-08-31,263.89,5PCT,
22733,2022-12-01,273.55,NO,
22733,2023-05-08,197.5,NO,
22733,2023-05-20,164.53,NO,
22733,2023-09-25,145.65,5PCT,The return process was hassle-free and straightforward.
22734,2022-02-13,7.61,20PCT,
22734,2022-03-14,288.82,NO,
22734,2022-05-23,282.2,5PCT,
22734,2022-12-31,64.23,5PCT,The checkout process is streamlined; it took just a few minutes.
22734,2023-02-07,251.59,NO,
22734,2023-08-28,109.73,10PCT,
22735,2022-04-20,247.1,NO,The website's search functionality made finding specific items easy.
22735,2022-08-18,183.36,NO,
22735,2023-08-15,175.12,NO,
22735,2023-11-24,177.53,5PCT,
22736,2022-11-23,194.67,5PCT,
22736,2023-04-28,237.45,10PCT,The recommended products feature was surprisingly on point.
22736,2023-11-05,86.37,NO,
22737,2022-10-02,10.21,5PCT,
22737,2023-11-05,158.13,20PCT,"The product was exactly as described, no misleading information."
22738,2022-03-06,207.06,$50,The recommended products feature was surprisingly on point.
22738,2022-03-29,167.81,$50,
22738,2022-05-02,104.97,$50,
22738,2022-07-13,18.09,10PCT,
22738,2022-10-27,119.79,5PCT,The recommended products feature was surprisingly on point.
22738,2023-02-21,241.14,10PCT,The virtual try-on feature for glasses was surprisingly accurate.
22738,2023-08-11,178.57,5PCT,
22738,2023-11-28,289.25,NO,The website's search functionality made finding specific items easy.
22739,2022-05-28,180.23,NO,"Great customer service, resolved my issue quickly."
22739,2023-06-24,69.52,NO,"Discount code worked like a charm, saved me some money."
22739,2023-11-11,183.89,10PCT,
22740,2023-06-04,35.52,5PCT,
22741,2023-07-20,117.34,20PCT,
22742,2022-11-28,9.75,NO,"Secure payment gateway, felt confident entering my details."
22742,2023-07-28,21.49,NO,
22743,2022-05-31,122.84,NO,
22743,2022-07-23,75.41,NO,The reviews were helpful in making my purchase decision.
22743,2022-08-01,62.11,NO,"No hidden fees, the total cost was transparent from the beginning."
22743,2022-12-01,282.97,NO,The reviews were helpful in making my purchase decision.
22743,2023-05-22,282.08,NO,
22743,2023-06-28,289.96,10PCT,
22744,2022-02-08,151.09,5PCT,
22744,2022-04-27,281.04,10PCT,
22745,2022-10-17,290.52,5PCT,The online reviews were accurate; the product lived up to the hype.
22745,2023-01-07,243.55,NO,
22746,2022-04-21,268.41,NO,
22746,2022-06-29,251.09,5PCT,
22746,2022-10-29,262.88,NO,Detailed FAQs on the website answered most of my questions.
22746,2022-11-10,129.43,NO,Smooth payment process with multiple options available.
22746,2022-12-11,170.93,5PCT,
22747,2022-01-15,231.28,NO,The online community and forums are a great resource for product recommendations.
22747,2022-11-27,179.17,NO,
22747,2023-01-04,182.61,NO,
22747,2023-04-25,112.79,NO,The website's search functionality made finding specific items easy.
22748,2022-06-11,47.89,NO,
22748,2022-11-01,179.1,5PCT,
22749,2022-10-15,133.89,NO,The loyalty program rewards are genuinely valuable.
22750,2022-01-28,139.64,NO,"Secure payment gateway, felt confident entering my details."
22750,2023-10-08,206.98,NO,
22750,2023-11-22,228.54,10PCT,
22751,2022-03-30,218.77,NO,The online community and forums are a great resource for product recommendations.
22751,2023-07-17,206.81,NO,
22751,2023-11-10,120.67,NO,
22752,2022-04-07,203.42,10PCT,The loyalty program rewards are genuinely valuable.
22752,2022-08-30,30.63,NO,"The product was exactly as described, no misleading information."
22752,2023-02-25,225.58,5PCT,
22752,2023-06-26,212.14,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
22752,2023-09-11,242.26,NO,
22752,2023-12-04,51.99,10PCT,
22753,2023-02-07,163.54,NO,"The tracking system was accurate, knew exactly when my package would arrive."
22753,2023-08-02,228.76,5PCT,
22754,2022-06-17,192.49,NO,The online reviews were accurate; the product lived up to the hype.
22754,2022-09-29,206.75,NO,"Love the 'buy now, pay later' option, makes budgeting easier."
22754,2022-12-02,269.6,20PCT,
22754,2023-01-05,256.23,5PCT,
22754,2023-07-16,80.36,NO,
22754,2023-12-17,190.74,5PCT,The website's search functionality made finding specific items easy.
22755,2022-02-28,261.28,NO,"Easy checkout process, very user-friendly."
22755,2022-05-11,50.08,10PCT,The website layout made finding what I needed a breeze.
22755,2022-07-04,166.8,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
22755,2023-05-09,90.79,NO,
22755,2023-08-13,207.4,NO,The virtual try-on feature for glasses was surprisingly accurate.
22756,2022-06-08,67.56,NO,
22756,2022-11-27,13.04,NO,
22756,2023-11-07,247.27,NO,
22757,2022-01-03,3.35,NO,"The website loads quickly, even during peak traffic times."
22757,2022-02-27,202.79,NO,
22757,2022-03-27,69.69,NO,
22757,2023-07-11,280.0,20PCT,
22758,2022-02-08,104.1,NO,
22758,2022-08-05,66.95,10PCT,
22758,2023-03-15,282.8,NO,
22758,2023-10-16,250.88,5PCT,
22759,2022-08-14,160.39,20PCT,The live chat feature was helpful for quick inquiries.
22759,2023-01-05,58.86,NO,
22759,2023-09-02,279.67,20PCT,
22759,2023-10-10,56.43,5PCT,
22760,2022-03-18,295.41,10PCT,"Great customer service, resolved my issue quickly."
22760,2022-04-19,35.85,NO,
22760,2022-05-03,66.1,NO,"Love the 'buy now, pay later' option, makes budgeting easier."
22760,2022-06-02,98.33,10PCT,
22760,2022-07-01,218.73,20PCT,Excellent packaging; my fragile items arrived intact.
22760,2022-08-08,204.65,5PCT,
22760,2022-09-07,206.65,NO,
22760,2023-07-18,116.15,NO,
22760,2023-08-03,71.75,NO,
22761,2022-02-08,225.32,NO,The reviews were helpful in making my purchase decision.
22761,2022-03-25,277.08,NO,
22761,2022-05-17,289.78,NO,"The tracking system was accurate, knew exactly when my package would arrive."
22761,2022-05-25,112.87,NO,
22761,2022-07-31,12.44,NO,
22761,2023-01-15,188.95,5PCT,Real-time customer support chat helped me resolve a query instantly.
22761,2023-02-04,248.17,10PCT,"Constant updates on the shipping status, appreciated the communication."
22761,2023-02-20,177.13,NO,
22761,2023-08-31,250.68,NO,"The product was exactly as described, no misleading information."
